"effect","term","estimate","std.error","statistic","df","p.value","best_shape_model","focal_terms","pfas_var","immune_var","n_obs","test_type","FDR_p"
"fixed","DNA_sexM",0.0374754359221104,0.0711074412581049,0.527025516022755,107.335073310592,0.599263438978775,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"covariate",0.731110880346087
"fixed","DNA_sexU",0.243708684759492,0.26779009928223,0.910073544215094,89.2078548649239,0.365236151349117,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"covariate",0.573257407908194
"fixed","age",0.0200280072658932,0.00483807457446234,4.1396648517182,79.7639673483238,8.57131066153771e-05,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"covariate",0.000463859165212629
"fixed","log_PFAS_scaled:DNA_sexM",-0.0269564535633345,0.065960670676939,-0.408674643339534,93.8617257874264,0.683709355360445,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",-0.0543457193513614,0.237901081897883,-0.228438302666857,114.653279755202,0.819712450678036,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.000217485398815154,0.00433060073336721,-0.0502206073026848,114.962412190678,0.960033741359102,"log","log_PFAS_scaled","age_next_gen","log_igy",115,"interaction",0.996458388374059
"fixed","(Intercept)",1.76008463325639,1.51561996211136,1.1612968140143,73.4269908450258,0.249282536086333,"power","log_PFAS_scaled","PFBA","log_clysis",110,"covariate",0.502349035474439
"fixed","log_PFAS_scaled",1.95946315605808,1.45232306578734,1.3491923403391,94.9789679110414,0.180482799323733,"power","log_PFAS_scaled","PFBA","log_clysis",110,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.607879640751592,0.54098828265445,1.12364659317375,109.327951600022,0.263624247834677,"power","log_PFAS_scaled","PFBA","log_clysis",110,"covariate",0.507107761449967
"fixed","DNA_sexU",1.26319623876737,2.0870509003567,0.605254159614159,102.745839404984,0.54634467536911,"power","log_PFAS_scaled","PFBA","log_clysis",110,"covariate",0.688543974437783
"fixed","age",-0.0993598216219537,0.0318698007416234,-3.11767941153725,69.5437271418269,0.00265073250911851,"power","log_PFAS_scaled","PFBA","log_clysis",110,"covariate",0.00975469563355613
"fixed","log_PFAS_scaled:DNA_sexM",0.145068031774488,0.52417856662517,0.276753078075059,105.266307681668,0.782512400295771,"power","log_PFAS_scaled","PFBA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",0.167467252300115,1.74361799498508,0.0960458384702253,101.018815358683,0.923674447104162,"power","log_PFAS_scaled","PFBA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.0338938318515193,0.0300583646151648,-1.12760066242657,103.830060786426,0.262087612085913,"power","log_PFAS_scaled","PFBA","log_clysis",110,"interaction",0.996458388374059
"fixed","(Intercept)",0.445685459972135,1.4500929674361,0.307349576875854,109.999999997369,0.759158432486555,"log","log_PFAS_scaled","PFDA","log_clysis",110,"covariate",0.83643803339836
"fixed","log_PFAS_scaled",0.110483195948912,1.35204440540418,0.0817156563107731,109.999999998683,0.935021329754977,"log","log_PFAS_scaled","PFDA","log_clysis",110,"main_effect",0.971388864288028
"fixed","DNA_sexM",0.327749389342235,0.519449268159618,0.630955532006879,109.999999997477,0.529378416366562,"log","log_PFAS_scaled","PFDA","log_clysis",110,"covariate",0.671762955941016
"fixed","DNA_sexU",-0.327261628020438,5.83494141388588,-0.0560865319472835,109.999999997685,0.955374621139112,"log","log_PFAS_scaled","PFDA","log_clysis",110,"covariate",0.966852668007603
"fixed","age",-0.0643693951190092,0.0302426752036346,-2.128429270413,109.999999998315,0.0355336723209692,"log","log_PFAS_scaled","PFDA","log_clysis",110,"covariate",0.100587626262436
"fixed","log_PFAS_scaled:DNA_sexM",-0.0760188084743405,0.519022806841333,-0.146465256386276,109.99999999842,0.883822202025234,"log","log_PFAS_scaled","PFDA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",2.31678902891937,4.48188029450828,0.51692345102527,109.999999998513,0.606247394888455,"log","log_PFAS_scaled","PFDA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.0297723289407744,0.0291258106936523,-1.02219743353832,109.999999997705,0.308930280485598,"log","log_PFAS_scaled","PFDA","log_clysis",110,"interaction",0.996458388374059
"fixed","(Intercept)",1.77015192103867,1.49282363341125,1.18577431480884,69.4426229824469,0.239753033027848,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"covariate",0.491713850218811
"fixed","log_PFAS_scaled",0.564275392643426,1.24856635451363,0.451938649959244,81.8538631603121,0.652508510681692,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.649135784328004,0.540803509921232,1.2003172546394,108.696380810009,0.232625616730662,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"covariate",0.491713850218811
"fixed","DNA_sexU",0.489699005900066,3.42985182920936,0.142775557162465,106.618683046216,0.886736914997815,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"covariate",0.911506102567586
"fixed","age",-0.0986956540147767,0.0312769646069201,-3.1555381174342,66.3962231007921,0.00240811703976377,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"covariate",0.0090427252105415
"fixed","log_PFAS_scaled:DNA_sexM",0.374352278724752,0.513173883890873,0.729484275166971,93.8343761827595,0.467522544755556,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",2.05451623182549,5.30033492855838,0.387620076753204,107.016883243225,0.699067085641602,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.0328030325455457,0.0298946798718947,-1.09728663046783,75.3213026619245,0.276011735259936,"log","log_PFAS_scaled","PFDOA","log_clysis",110,"interaction",0.996458388374059
"fixed","(Intercept)",2.2110010144622,1.65075607854144,1.339386868359,77.2082650580766,0.184374301810939,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"covariate",0.447798817003678
"fixed","PFAS_scaled",0.754268329794467,4.38368012291299,0.172062812213873,100.769324378797,0.863733231502245,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"main_effect",0.963394758214043
"fixed","PFAS_sq_scaled",1.40806244247419,6.46098362248439,0.217933139092645,108.985537939502,0.827888728880261,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.719674360532444,0.672152816945306,1.070700504988,107.420665671814,0.286703933381697,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"covariate",0.523752551960231
"fixed","DNA_sexU",1.25255266444767,2.93000448706349,0.427491722274801,107.323809606375,0.669877711855117,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"covariate",0.779315841988124
"fixed","age",-0.110598256512152,0.0317191187352628,-3.48680105003035,66.843902763133,0.000868812815798516,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"covariate",0.00351726939695153
"fixed","PFAS_scaled:DNA_sexM",0.529294191179446,2.15324749594346,0.245812054664683,108.711322669366,0.806291213601247,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"interaction",0.996458388374059
"fixed","PFAS_scaled:DNA_sexU",-0.373277447115245,7.78498375157146,-0.0479483912911052,107.703903855541,0.96184617239723,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"interaction",0.996458388374059
"fixed","PFAS_scaled:age",-0.0628986805769275,0.0994479735787517,-0.632478252833566,105.303094503312,0.528445371556639,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"interaction",0.996458388374059
"fixed","PFAS_sq_scaled:DNA_sexM",-0.0417732421638072,3.37650143952625,-0.0123717531036114,108.745864081966,0.990151689713464,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"interaction",0.996458388374059
"fixed","PFAS_sq_scaled:age",0.0112457066915332,0.123337327913058,0.0911784524751532,107.055298258345,0.927521183789799,"quadratic","PFAS_scaled + PFAS_sq_scaled","PFDS","log_clysis",109,"interaction",0.996458388374059
"fixed","(Intercept)",2.03785504607737,1.4381457969432,1.41700170484026,68.0857621636109,0.161042126311609,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"covariate",0.411552100574111
"fixed","log_PFAS_scaled",0.725309469021126,1.57117502452294,0.461635055102376,69.1228170152893,0.645792585260933,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.694990985235919,0.528842862814213,1.31417295023621,107.645537622437,0.191581522567949,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"covariate",0.457805196785748
"fixed","DNA_sexU",0.962353767087358,2.34767398937942,0.409917974744757,107.466293882573,0.682682112191907,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"covariate",0.785084429020693
"fixed","age",-0.106694647376512,0.0301567574586323,-3.53800130942033,63.5577673595125,0.000759448210474875,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"covariate",0.00317587433471311
"fixed","log_PFAS_scaled:DNA_sexM",-1.02016867303329,0.530968707566744,-1.92133483291019,109.940412959058,0.0572788055457696,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",0.307216157192615,1.42283204055819,0.21591877919202,105.474016551535,0.829468074172809,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.015548724316381,0.0338157513359267,-0.459807152055251,73.8060148894283,0.647006285460887,"log","log_PFAS_scaled","PFHPA","log_clysis",110,"interaction",0.996458388374059
"fixed","(Intercept)",1.49168977769246,1.58313833150643,0.942235904472761,71.6096419954535,0.349239843793983,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"covariate",0.573257407908194
"fixed","log_PFAS_scaled",1.20333350097403,1.89156364710233,0.63615808160482,102.843428939701,0.526086643115383,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.731798964794522,0.548547292172819,1.33406722672139,109.081288669273,0.184960380936302,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"covariate",0.447798817003678
"fixed","DNA_sexU",3.2021176996978,9.53811755598405,0.335717994761854,105.135744471539,0.73775255731821,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"covariate",0.822705882100307
"fixed","age",-0.0914132349193977,0.03393474955425,-2.69379429994789,72.1261743240238,0.00878076045414071,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"covariate",0.0278562055786533
"fixed","log_PFAS_scaled:DNA_sexM",0.261668071979087,0.530522236610733,0.493227340762881,67.433326141941,0.623454430568674,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:DNA_sexU",-5.19118287728907,26.5143284182451,-0.195787831975292,105.003189184966,0.845154623266952,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"interaction",0.996458388374059
"fixed","log_PFAS_scaled:age",-0.0486131426261411,0.0592050506914608,-0.821097897196,100.293604541797,0.41353799145163,"log","log_PFAS_scaled","PFHPS","log_clysis",110,"interaction",0.996458388374059
"fixed","(Intercept)",0.538807984539489,1.37271910795709,0.392511462407887,109.999999996148,0.695439883257739,"power","log_PFAS_scaled","PFHXA","log_clysis",110,"covariate",0.789882336539654
"fixed","log_PFAS_scaled",-0.599304265108961,1.27100243112671,-0.471520943180017,109.999999996861,0.638202662794666,"power","log_PFAS_scaled","PFHXA","log_clysis",110,"main_effect",0.963394758214043
"fixed","DNA_sexM",0.272236257486338,0.500249954858189,0.544200463873127,109.999999995687,0.58740495113622,"power","log_PFAS_scaled","PFHXA","log_clysis",110,"covariate",0.725385979926607
"fixed","DNA_sexU",2.0220091949903,1.79833827953906,1.12437644129367,109.99999999632,0.263300981584513,"power","log_PFAS_scaled","PFHXA","log_clysis",110,"covariate",0.507107761449967
